,InvoiceNo
567483,14
575922,14
549318,14
557955,14
555405,14
549596,14
560827,14
551390,14
551397,14
570591,14
571511,14
555522,14
550912,14
578301,14
560977,14
576648,14
555289,14
563509,14
545519,14
541500,14
574165,14
578939,14
549909,14
560093,14
551534,14
536388,14
567542,14
578350,14
568402,14
562019,14
562033,14
537963,14
542795,14
552847,14
548329,14
578681,14
567181,14
541792,14
550766,14
540517,14
547945,14
536420,14
546667,14
576926,14
573907,14
549547,14
577716,14
576060,14
565429,14
537864,14
573319,14
536778,14
552288,14
558729,14
576872,14
577235,14
549127,14
564866,14
577099,14
562780,14
563238,14
544315,14
548896,14
571552,14
558098,14
561201,14
554667,14
575143,14
537789,14
573165,14
574887,14
566289,14
556724,14
576842,14
539985,14
576568,14
557749,14
557748,14
547837,14
543132,14
563097,14
550495,14
578309,14
577336,14
571178,14
536395,14
562720,14
554788,14
572079,14
562150,14
550319,14
565149,14
536627,14
555701,14
564137,14
553142,14
559340,14
575563,14
567623,14
568801,14
572899,14
554490,14
566740,14
568083,14
539837,14
545526,14
547081,14
560454,14
570010,14
555586,14
559124,14
540664,14
554666,14
545905,14
551859,14
572483,14
557616,14
541681,14
562095,14
543602,14
553738,14
550159,14
558635,14
563690,14
545577,14
573921,14
544151,14
537896,14
566081,14
559684,14
544349,14
537598,14
558685,14
569899,14
561223,14
560282,14
574284,14
558247,14
546830,14
560442,14
554549,14
568241,14
569920,14
557287,14
537419,14
569408,14
573871,14
536977,14
557674,14
569513,14
565133,14
549307,14
574703,14
564016,14
569227,14
552948,14
569324,14
548157,14
558260,14
542778,14
556216,14
552280,14
570863,14
576661,14
546928,14
575207,14
565515,14
547092,14
546216,14
550826,14
554424,14
545705,14
563333,14
536634,14
556325,14
572854,14
563155,14
563437,14
563821,14
563018,14
539040,14
555587,14
552064,14
537694,14
548741,14
562565,14
557632,14
567659,14
570676,14
556184,14
544456,14
565317,14
562543,14
549562,14
556284,14
552255,14
568236,14
539326,14
544271,14
557120,14
564043,14
574861,14
574695,14
564077,14
563589,14
560449,14
563347,14
568493,14
537593,13
559368,13
561010,13
559471,13
568155,13
550179,13
553662,13
546689,13
555546,13
574280,13
560754,13
538515,13
552235,13
573418,13
560557,13
560053,13
561288,13
569577,13
578470,13
554855,13
561814,13
559327,13
554090,13
544305,13
559469,13
540704,13
578272,13
559293,13
574047,13
566273,13
544452,13
544642,13
543274,13
559508,13
569365,13
550616,13
551842,13
576056,13
562730,13
569731,13
556959,13
562518,13
536746,13
556329,13
567383,13
556079,13
578087,13
544306,13
565926,13
558555,13
568727,13
546324,13
553176,13
550925,13
561910,13
569716,13
543586,13
540387,13
548900,13
536957,13
556779,13
546398,13
560885,13
557150,13
553893,13
559715,13
538532,13
577357,13
563721,13
542429,13
536787,13
578680,13
579165,13
561529,13
572661,13
554668,13
566774,13
560883,13
540028,13
540645,13
563166,13
545869,13
576605,13
558714,13
553754,13
574075,13
552245,13
548172,13
536707,13
572752,13
549192,13
573464,13
540261,13
562567,13
554074,13
560736,13
564746,13
576215,13
575849,13
553920,13
540537,13
536384,13
538106,13
563217,13
548153,13
566980,13
567852,13
566724,13
561096,13
566021,13
557757,13
540257,13
556641,13
543534,13
540955,13
552404,13
571732,13
576383,13
566733,13
569263,13
573894,13
539201,13
561390,13
557248,13
557571,13
573899,13
537239,13
579156,13
573163,13
556767,13
536681,13
572272,13
568323,13
570695,13
563508,13
556205,13
550514,13
556181,13
567302,13
538013,13
570427,13
550942,13
558338,13
553173,13
568997,13
549918,13
542899,13
558027,13
548918,13
574154,13
555741,13
540374,13
576638,13
566969,13
550938,13
567528,13
552270,13
561352,13
549449,13
574363,13
541281,13
558452,13
571831,13
562286,13
555626,13
544335,13
566866,13
571895,13
566306,13
555200,13
564821,13
561097,13
555543,13
547819,13
567199,13
544813,13
579712,13
544169,13
573578,13
548988,13
571309,13
554858,13
568201,13
579391,13
572195,13
571427,13
579300,13
566189,13
562930,13
550818,13
567160,13
549429,13
576555,13
541686,13
571426,13
556480,13
577080,13
558336,13
548565,13
563264,13
578854,13
575877,13
574327,13
555734,13
575066,13
564092,13
562580,13
567658,13
575686,13
560535,13
574107,13
549902,13
559751,13
563242,13
546159,13
543125,13
559158,13
540460,13
559326,13
541880,13
559938,13
547428,13
542785,13
558867,13
545057,13
545663,13
560381,13
557673,13
548468,13
562342,13
578822,13
551687,13
564495,13
560356,13
539308,13
575961,13
552260,13
567801,13
556282,13
579158,13
576137,13
574194,13
565405,13
548354,13
565513,13
556751,13
552708,13
579250,13
566077,13
548631,13
538169,13
568874,13
569571,13
537650,13
561076,13
554545,13
537179,13
551332,13
561511,13
554507,13
537458,13
552057,13
544095,13
572737,13
560103,13
571017,13
576089,13
575620,13
537030,13
537680,13
551688,13
574060,13
565856,13
574702,13
559951,13
551852,13
575218,13
572350,13
569343,13
562011,13
544596,13
563364,13
564626,13
538014,13
536560,13
576774,13
549579,13
561221,13
553166,13
553490,13
557264,13
553383,13
578055,13
552323,13
552357,13
571295,13
561054,13
537214,13
569011,13
552533,13
554116,13
569060,13
545149,13
544081,13
578795,13
571443,13
566426,13
577089,13
552376,13
563227,13
556808,13
548012,13
543255,13
547708,13
565463,13
552888,13
573142,13
554368,13
557968,13
561038,13
546248,13
566486,13
563033,13
539283,13
571920,13
563168,13
567826,13
579807,13
574911,13
559359,13
567851,13
559358,13
572131,13
557265,13
549125,13
545534,13
572081,13
557871,13
579136,13
560383,13
539635,13
555859,13
568393,13
565409,13
545163,13
563708,13
543462,13
560714,13
572664,13
558375,13
546979,13
552320,13
540017,13
555554,13
578526,13
564195,13
546640,13
572834,13
566300,13
568805,13
552252,13
573104,13
566014,13
552712,13
553844,13
574674,13
569103,13
575654,13
572128,13
569362,13
536525,13
537804,13
563620,13
537385,13
547716,13
538706,13
544774,13
547875,13
542597,13
551813,13
548033,13
545602,13
578661,13
568215,13
565674,13
556197,13
540940,13
569462,13
553381,13
577826,13
556043,13
556521,13
575312,13
575215,13
541488,13
549055,13
539978,13
552170,13
552371,13
567310,13
567619,13
542724,13
546531,13
557861,13
540993,13
553886,13
549189,13
540795,13
563890,13
556476,13
560447,13
562002,13
566951,13
560089,13
565923,13
552311,13
539214,13
545665,13
545156,12
559142,12
564507,12
538942,12
547334,12
558772,12
551172,12
574899,12
557864,12
549589,12
570864,12
549633,12
537058,12
565488,12
571125,12
542530,12
570600,12
578102,12
549716,12
538710,12
567630,12
559329,12
557284,12
536980,12
577835,12
569082,12
543658,12
542931,12
544107,12
544209,12
545018,12
562429,12
541649,12
557141,12
538126,12
549018,12
545524,12
569471,12
570494,12
570271,12
573008,12
566620,12
562379,12
565839,12
547553,12
556039,12
543824,12
575891,12
543554,12
558916,12
558885,12
539106,12
539089,12
577603,12
537332,12
572718,12
550155,12
543739,12
558103,12
574300,12
579669,12
572657,12
543995,12
570852,12
572243,12
578303,12
557751,12
562912,12
578358,12
545899,12
542083,12
563732,12
552959,12
547936,12
556571,12
554998,12
576888,12
566722,12
558458,12
564377,12
545234,12
550764,12
570670,12
537759,12
576511,12
547565,12
536739,12
537350,12
558390,12
562581,12
578114,12
568344,12
567423,12
540180,12
566723,12
560713,12
575501,12
561008,12
549980,12
572221,12
557144,12
573171,12
541435,12
560839,12
538935,12
550362,12
539379,12
567193,12
561899,12
576862,12
563268,12
545000,12
562524,12
562570,12
557753,12
560634,12
560697,12
561334,12
578480,12
553053,12
570699,12
536747,12
567295,12
573587,12
546786,12
562271,12
546908,12
553130,12
574279,12
572232,12
570824,12
579514,12
552256,12
572671,12
566402,12
560026,12
570430,12
541408,12
557881,12
555494,12
539630,12
567370,12
570496,12
538854,12
565144,12
551148,12
557039,12
579676,12
538157,12
556139,12
546787,12
552973,12
555353,12
570405,12
568505,12
558101,12
564473,12
537366,12
571708,12
542125,12
561027,12
537609,12
571200,12
573421,12
538860,12
569127,12
544421,12
550828,12
573747,12
579404,12
562419,12
578365,12
544819,12
548338,12
561226,12
569579,12
542233,12
565598,12
543982,12
548618,12
536808,12
558199,12
565993,12
550136,12
537605,12
558455,12
547691,12
547842,12
570243,12
575738,12
578056,12
557894,12
543759,12
569887,12
549740,12
576916,12
566204,12
551428,12
544400,12
547583,12
570101,12
565580,12
562120,12
543024,12
559711,12
555525,12
545074,12
549104,12
554822,12
565756,12
577732,12
538902,12
539465,12
569079,12
547414,12
539264,12
550250,12
548917,12
546729,12
569012,12
546038,12
548311,12
548498,12
545693,12
536367,12
563382,12
542723,12
549917,12
553891,12
563013,12
543807,12
545058,12
576692,12
573770,12
578787,12
547064,12
562284,12
544457,12
577851,12
559371,12
577572,12
566422,12
549552,12
574055,12
545321,12
575495,12
576567,12
561719,12
571434,12
554162,12
540690,12
565417,12
545157,12
536763,12
536615,12
551344,12
554380,12
549169,12
536600,12
579531,12
565186,12
562025,12
549923,12
544194,12
555640,12
563504,12
537538,12
549056,12
537627,12
548747,12
572868,12
573395,12
577036,12
546634,12
576516,12
563822,12
544702,12
536382,12
571300,12
568999,12
570503,12
549303,12
560554,12
579176,12
536535,12
570076,12
551993,12
577059,12
538068,12
577694,12
571044,12
574466,12
568873,12
564161,12
578085,12
554637,12
567460,12
545231,12
537881,12
550675,12
556238,12
554513,12
542151,12
566833,12
552053,12
556208,12
569738,12
558758,12
537462,12
546163,12
575624,12
566395,12
548550,12
574870,12
554337,12
575145,12
556109,12
548541,12
547018,12
562575,12
575593,12
567202,12
536523,12
549021,12
566484,12
542835,12
548709,12
542389,12
574664,12
564637,12
561603,12
567195,12
541832,12
557005,12
549054,12
549750,12
553420,12
544556,12
540528,12
556255,12
539082,12
544638,12
559112,12
571557,12
572298,12
552723,12
547090,12
557006,12
553923,12
575744,12
565614,12
541113,12
571238,12
565684,12
577880,12
554142,12
543276,12
556683,12
548568,12
539086,12
579549,12
577599,12
538908,12
543015,12
570634,12
546782,12
558900,12
557317,12
579675,12
536602,12
543252,12
548448,12
548726,12
541484,12
564351,12
554289,12
555920,12
563843,12
567381,12
578364,12
568993,12
548557,12
577026,12
558756,12
572327,12
539087,12
550335,12
543053,12
575693,12
572211,12
572930,12
572674,12
558479,12
556471,12
553655,12
552545,12
549557,12
568797,12
573028,12
577332,12
571683,12
556913,12
542384,12
557270,12
540016,11
575979,11
562453,11
545575,11
544055,11
553870,11
544921,11
555798,11
559931,11
544941,11
574533,11
578819,11
579506,11
549260,11
570289,11
549102,11
539313,11
547065,11
564848,11
572926,11
547713,11
558038,11
546019,11
554492,11
554036,11
544835,11
552641,11
569871,11
553036,11
561701,11
566172,11
545224,11
571464,11
576768,11
572766,11
539422,11
542148,11
563696,11
553922,11
552266,11
576770,11
574143,11
537459,11
574341,11
566226,11
547074,11
577646,11
563212,11
543008,11
577755,11
562133,11
550264,11
572337,11
546432,11
567909,11
573175,11
568673,11
575673,11
562452,11
576085,11
540951,11
554809,11
565802,11
571246,11
560357,11
551844,11
543646,11
562908,11
543746,11
555536,11
564058,11
578306,11
561119,11
554306,11
577860,11
542152,11
554329,11
562584,11
578004,11
560229,11
547818,11
559024,11
542382,11
553225,11
574933,11
574910,11
543630,11
551273,11
545558,11
537831,11
569633,11
559477,11
539315,11
537799,11
567481,11
568685,11
567868,11
578174,11
567205,11
543919,11
555592,11
555280,11
561058,11
577514,11
544648,11
575703,11
564323,11
562211,11
545662,11
547876,11
541010,11
554918,11
538593,11
572960,11
547521,11
566537,11
579194,11
567886,11
537205,11
567176,11
551823,11
551623,11
543983,11
541700,11
557620,11
547846,11
564439,11
559745,11
568529,11
557302,11
547053,11
579693,11
538857,11
552247,11
553470,11
575485,11
555519,11
563896,11
553930,11
559504,11
576376,11
574315,11
552575,11
544405,11
577104,11
574940,11
569999,11
543359,11
553638,11
550487,11
544675,11
575371,11
554916,11
553042,11
559985,11
560185,11
562049,11
552059,11
547564,11
570254,11
566225,11
573695,11
543129,11
564182,11
548324,11
577488,11
540866,11
556116,11
577537,11
572769,11
538172,11
553219,11
569338,11
554698,11
545815,11
564953,11
557785,11
552044,11
560731,11
536842,11
538858,11
542240,11
553660,11
559537,11
563029,11
559861,11
569106,11
577796,11
572277,11
554042,11
569932,11
562021,11
578461,11
549998,11
560284,11
563162,11
565208,11
553848,11
561466,11
541251,11
577062,11
573022,11
573762,11
573179,11
575483,11
570257,11
550999,11
565406,11
536588,11
549885,11
561520,11
578853,11
541664,11
552168,11
562914,11
540947,11
578665,11
566862,11
548673,11
561878,11
541841,11
540407,11
559092,11
569918,11
543288,11
563255,11
562105,11
565083,11
559512,11
575300,11
549117,11
539084,11
559906,11
545028,11
538094,11
537037,11
566245,11
545155,11
571673,11
575611,11
570421,11
571694,11
572075,11
558430,11
566708,11
537256,11
560042,11
547096,11
543527,11
576074,11
553752,11
553205,11
543131,11
568494,11
556130,11
552293,11
542131,11
568390,11
539299,11
553653,11
556788,11
572521,11
574756,11
536985,11
542349,11
557804,11
566452,11
567329,11
538661,11
572193,11
559015,11
555251,11
559341,11
561531,11
558686,11
543332,11
571474,11
577697,11
539101,11
579096,11
544090,11
538186,11
543278,11
545164,11
579097,11
552537,11
549239,11
555852,11
543189,11
557772,11
551889,11
571558,11
573363,11
540456,11
557125,11
575688,11
575069,11
553352,11
562468,11
577824,11
553012,11
569962,11
544932,11
544602,11
573292,11
567617,11
551438,11
554101,11
538901,11
555111,11
541963,11
577396,11
541990,11
545855,11
574867,11
572315,11
572612,11
552328,11
569859,11
568458,11
543351,11
577721,11
550131,11
565677,11
571691,11
543095,11
567166,11
551437,11
576063,11
539411,11
546104,11
563503,11
565924,11
579184,11
538007,11
538679,11
546738,11
552217,11
536394,11
554085,11
555738,11
542631,11
550971,11
536595,11
561075,11
541283,11
573512,11
557235,11
567621,11
576781,11
568206,11
575695,11
552551,11
538872,11
569396,11
563180,11
577175,11
559888,11
564736,11
571055,11
545318,11
576792,11
538815,11
560834,11
545064,11
553908,11
542708,11
539581,11
546009,11
540411,11
538280,11
557407,11
543122,11
547674,11
569890,11
550492,11
546524,11
561670,11
564358,11
545425,11
553712,11
570799,11
540025,11
547036,11
561801,11
544798,11
541273,11
553873,11
568132,11
538809,11
576734,11
549182,11
548189,11
556497,11
549978,11
543487,11
538057,11
557743,11
545435,11
544658,11
553392,11
550974,11
559687,11
561356,11
547221,11
552249,11
567379,11
579358,11
574086,11
537403,11
543256,11
546156,11
546873,11
544103,11
537244,11
570337,11
564430,11
573583,11
561925,11
545213,11
576847,11
564842,11
539042,11
536617,11
572130,11
537404,11
562053,11
556970,11
554643,11
568194,11
559025,11
539160,11
568921,11
548406,11
561618,11
568663,11
555352,11
549993,11
549324,11
541208,11
543539,11
571107,11
542005,11
568586,11
569409,11
560820,11
578005,11
573911,11
542065,11
536793,11
547200,11
558710,11
546556,11
568222,11
539730,11
563150,11
555820,11
556577,11
536537,11
572678,11
577735,11
562044,11
568324,11
577827,11
557893,11
537397,10
552179,10
551392,10
547861,10
543664,10
559199,10
547046,10
567523,10
556186,10
550528,10
555832,10
541013,10
543735,10
552952,10
575591,10
555745,10
573337,10
547714,10
557631,10
566596,10
567508,10
537359,10
566175,10
562701,10
570183,10
542715,10
549440,10
563199,10
549255,10
578133,10
556419,10
561241,10
575077,10
555654,10
539487,10
574868,10
551556,10
566169,10
579150,10
539334,10
543106,10
573158,10
557633,10
562603,10
574348,10
576598,10
557223,10
551395,10
549691,10
576186,10
567139,10
539079,10
566425,10
536392,10
549957,10
537158,10
558056,10
545669,10
552004,10
540662,10
555720,10
545046,10
570216,10
559016,10
538417,10
564555,10
573288,10
573141,10
544919,10
556632,10
557797,10
568533,10
569572,10
544822,10
550830,10
536621,10
544592,10
545214,10
568331,10
540396,10
542691,10
551347,10
574964,10
578081,10
558765,10
555944,10
577818,10
557614,10
564710,10
556722,10
537758,10
558773,10
539297,10
545343,10
548700,10
537612,10
572454,10
538187,10
557225,10
578530,10
555359,10
576557,10
579548,10
554561,10
555535,10
578627,10
553720,10
547246,10
559001,10
550832,10
547416,10
561995,10
542208,10
562467,10
562599,10
573746,10
554543,10
560362,10
540498,10
553214,10
556541,10
551262,10
542902,10
547067,10
574947,10
546254,10
539295,10
557126,10
566038,10
557795,10
565673,10
569664,10
555581,10
557792,10
562788,10
579489,10
569836,10
569003,10
544083,10
563895,10
547535,10
542590,10
570240,10
564961,10
571412,10
574098,10
578322,10
556533,10
557291,10
547222,10
566063,10
574952,10
563176,10
559420,10
565462,10
538665,10
561635,10
561385,10
539639,10
549119,10
563561,10
577165,10
547922,10
575305,10
561387,10
560562,10
562963,10
559336,10
538800,10
538032,10
560080,10
556432,10
545712,10
578015,10
545015,10
565245,10
561817,10
579003,10
549959,10
567614,10
562451,10
543045,10
569631,10
567907,10
571546,10
556234,10
563622,10
566254,10
545313,10
543393,10
579671,10
560268,10
567970,10
576984,10
564313,10
544091,10
552859,10
546386,10
578793,10
549360,10
577822,10
543126,10
570090,10
567966,10
548552,10
563951,10
574011,10
540459,10
550831,10
568205,10
542130,10
541874,10
552972,10
557634,10
576676,10
563371,10
554927,10
556827,10
576196,10
556129,10
577744,10
579328,10
553408,10
573906,10
551124,10
577950,10
579674,10
572125,10
575639,10
547378,10
576875,10
538944,10
577407,10
540702,10
568713,10
557033,10
557755,10
576901,10
557961,10
571638,10
579011,10
536860,10
543464,10
570790,10
579095,10
543007,10
549246,10
565805,10
547695,10
540126,10
579464,10
569333,10
573069,10
554123,10
571121,10
570906,10
563659,10
555119,10
579840,10
562718,10
548455,10
578825,10
563030,10
538190,10
543098,10
556264,10
572091,10
560925,10
567942,10
555575,10
541837,10
543009,10
579462,10
537800,10
575185,10
565747,10
541800,10
545898,10
563552,10
567154,10
537258,10
541659,10
544109,10
558083,10
537886,10
568471,10
557032,10
573908,10
542214,10
549259,10
574916,10
538795,10
540022,10
537236,10
553830,10
565750,10
551872,10
545871,10
577853,10
573545,10
572107,10
555742,10
561905,10
556908,10
556254,10
554975,10
562416,10
573185,10
551991,10
569845,10
574346,10
545233,10
577218,10
546127,10
554315,10
540768,10
561393,10
575659,10
577035,10
537887,10
570726,10
550120,10
553916,10
578299,10
543170,10
555627,10
538591,10
550765,10
569204,10
558419,10
553578,10
547986,10
579848,10
576094,10
565763,10
557964,10
565155,10
577321,10
570661,10
578679,10
540060,10
559656,10
567159,10
577790,10
558483,10
564542,10
542149,10
542659,10
551247,10
536744,10
554367,10
553684,10
549292,10
560190,10
560906,10
557273,10
571655,10
563830,10
569144,10
555247,10
537806,10
552062,10
570696,10
543005,10
549715,10
554570,10
573386,10
574705,10
568915,10
556804,10
567173,10
557951,10
579271,10
564532,10
573331,10
543657,10
562722,10
568876,10
549990,10
562721,10
572093,10
548293,10
555932,10
571849,10
572672,10
551055,10
543831,10
547051,10
576874,10
568229,10
553188,10
555493,10
550965,10
540479,10
575090,10
548493,10
569566,10
565631,10
568786,10
553829,10
551271,10
543398,10
547099,10
577825,10
571277,10
575745,10
537670,10
551197,10
558418,10
562125,10
549311,10
538182,10
560088,10
568688,10
543373,10
571007,10
552531,10
545668,10
536745,10
538073,10
561706,10
577085,10
551387,10
577478,10
568515,10
544101,10
539764,10
568317,10
552018,10
551560,10
554969,10
542254,10
571555,10
561803,10
575874,10
564957,10
572126,10
538180,10
541568,10
545342,10
563215,10
566968,10
578261,10
561671,10
555849,9
577719,9
578855,9
552555,9
575586,9
578948,9
556298,9
562466,9
564053,9
576845,9
557602,9
570675,9
540998,9
575685,9
554081,9
548314,9
558478,9
539004,9
559466,9
577148,9
562093,9
551822,9
568538,9
552732,9
538409,9
554859,9
553765,9
558241,9
556891,9
564019,9
567922,9
537659,9
538512,9
557735,9
556811,9
564373,9
553021,9
564653,9
558125,9
572874,9
566818,9
560235,9
546668,9
563507,9
574293,9
572305,9
540513,9
553902,9
565731,9
540001,9
576180,9
573324,9
574050,9
561202,9
540345,9
549852,9
567426,9
546399,9
576090,9
577143,9
543529,9
555198,9
550282,9
557023,9
559982,9
579159,9
552181,9
541835,9
547894,9
567162,9
541087,9
565667,9
546330,9
550173,9
569917,9
577477,9
536563,9
537771,9
544825,9
560279,9
564158,9
555511,9
558718,9
550287,9
564038,9
539298,9
563849,9
574289,9
571628,9
571428,9
560642,9
545883,9
564017,9
537257,9
572230,9
546382,9
553918,9
553200,9
558248,9
576182,9
537298,9
574881,9
553055,9
574039,9
576928,9
568492,9
569386,9
557948,9
557612,9
538107,9
546036,9
543914,9
553001,9
555101,9
556814,9
539454,9
570821,9
563694,9
552860,9
579403,9
558121,9
566188,9
546659,9
556726,9
542123,9
569030,9
565452,9
570984,9
576642,9
545311,9
540167,9
554656,9
546037,9
564055,9
564668,9
554597,9
578830,9
558996,9
544799,9
568171,9
540701,9
579279,9
569024,9
543452,9
542596,9
538631,9
540114,9
563181,9
579509,9
551896,9
556059,9
575951,9
545638,9
541004,9
572453,9
539292,9
578433,9
578021,9
578318,9
560277,9
544408,9
550190,9
536529,9
569214,9
561585,9
559784,9
546190,9
543199,9
547828,9
551992,9
569519,9
567376,9
575168,9
540548,9
551159,9
573133,9
544650,9
540475,9
570282,9
552838,9
574895,9
564737,9
553887,9
575691,9
550670,9
543987,9
567707,9
554086,9
560252,9
569006,9
564544,9
554077,9
575971,9
575140,9
556468,9
560188,9
579453,9
554798,9
576058,9
560417,9
556044,9
568086,9
577985,9
551967,9
550535,9
543801,9
556596,9
537669,9
542930,9
559306,9
573355,9
542388,9
549967,9
554421,9
562112,9
558526,9
553571,9
554816,9
550701,9
543797,9
538875,9
537226,9
576202,9
557769,9
555548,9
570117,9
575515,9
567346,9
557257,9
557116,9
559165,9
572812,9
539267,9
555634,9
543280,9
568099,9
574832,9
559911,9
549705,9
537233,9
544917,9
553909,9
562368,9
577801,9
556253,9
573125,9
556719,9
552182,9
564712,9
557739,9
553740,9
543023,9
550291,9
548911,9
563368,9
576198,9
563942,9
539415,9
544922,9
567425,9
549628,9
544804,9
555940,9
541801,9
542995,9
558922,9
552770,9
562776,9
542213,9
550673,9
546031,9
566257,9
548202,9
536604,9
557488,9
538850,9
556447,9
570332,9
571734,9
547366,9
537743,9
548546,9
554954,9
537523,9
553193,9
558872,9
546510,9
546789,9
537312,9
558233,9
573425,9
547078,9
537678,9
538080,9
541011,9
549830,9
548458,9
540794,9
562771,9
537415,9
578129,9
549755,9
568588,9
546381,9
577499,9
545601,9
536423,9
547816,9
573930,9
545222,9
578297,9
575915,9
547577,9
568594,9
552276,9
574754,9
576832,9
548170,9
561120,9
574319,9
555159,9
543011,9
567157,9
553471,9
536676,9
559129,9
570866,9
566207,9
558480,9
536526,9
545597,9
537134,9
574102,9
552646,9
560992,9
578933,9
554121,9
576758,9
560231,9
547491,9
579027,9
564557,9
548608,9
550629,9
568313,9
552830,9
574961,9
561688,9
558040,9
566236,9
558552,9
568672,9
576317,9
560048,9
573119,9
552312,9
550710,9
575476,9
565242,9
578038,9
538994,9
570184,9
554980,9
566047,9
550184,9
568530,9
545918,9
579182,9
564327,9
572094,9
545470,9
574943,9
550481,9
567517,9
557527,9
550776,9
540732,9
564744,9
569021,9
578690,9
572324,9
577793,9
544892,9
571903,9
555538,9
539483,9
575660,9
578103,9
558671,9
555526,9
552274,9
537866,9
536847,9
565901,9
577105,9
562421,9
575299,9
559060,9
543457,9
579039,9
552242,9
558924,9
577552,9
577814,9
555077,9
571675,9
559925,9
563743,9
579551,9
547668,9
570697,9
568312,9
548323,9
562490,9
572666,9
542996,9
537223,9
570698,9
569717,9
556822,9
570632,9
574042,9
574528,9
561047,9
541252,9
549581,9
545161,9
563431,9
539078,9
547911,9
554990,9
560881,9
564540,9
542377,9
556783,9
542511,9
574523,9
573945,9
550655,9
569690,9
546553,9
574169,9
547562,9
555016,9
553846,9
579287,9
548371,9
566485,9
577402,9
542990,9
577528,9
560295,9
540358,9
537755,9
576900,9
572132,9
536559,9
562516,9
576398,9
576148,9
567514,9
555017,9
552968,9
549467,9
566746,9
543596,9
537843,9
554091,9
543852,9
558031,9
577833,9
542372,9
575335,9
547226,9
573749,9
556239,9
563381,9
544912,9
542026,9
543249,9
556539,9
563103,9
566260,9
546762,9
558964,9
552779,9
545076,9
559895,9
540906,9
543392,9
544905,9
570717,9
574303,9
567971,9
554027,9
550336,9
541218,9
538910,9
564721,9
563847,9
561360,9
568916,9
558562,9
551292,9
553676,9
570449,9
563892,9
537601,9
577408,9
556878,9
567768,9
540862,9
539452,9
560911,9
550255,9
552011,8
547107,8
574037,8
573278,8
545042,8
552246,8
575256,8
567860,8
571410,8
571677,8
576086,8
570114,8
550186,8
561700,8
536832,8
559877,8
550194,8
558909,8
566062,8
569126,8
548912,8
549190,8
578314,8
576573,8
554503,8
539142,8
560392,8
558341,8
537617,8
573452,8
554505,8
561190,8
559708,8
549920,8
578312,8
557572,8
555846,8
576514,8
551182,8
541473,8
577065,8
540997,8
569936,8
565842,8
566027,8
557857,8
557568,8
576349,8
574557,8
559139,8
551698,8
578058,8
569661,8
554552,8
565768,8
577030,8
579129,8
545865,8
568585,8
561697,8
537655,8
575509,8
566575,8
565328,8
571666,8
568658,8
557617,8
578361,8
552962,8
578059,8
547405,8
549907,8
568379,8
544045,8
542517,8
561713,8
556070,8
540750,8
545573,8
545087,8
579865,8
544317,8
564816,8
562769,8
552463,8
565250,8
547900,8
550164,8
567344,8
548401,8
549965,8
542989,8
559905,8
552735,8
559363,8
577338,8
552251,8
571908,8
537390,8
537879,8
540454,8
543002,8
558126,8
549124,8
561453,8
576088,8
545578,8
540478,8
557065,8
536578,8
551198,8
546831,8
569404,8
574746,8
549932,8
579332,8
567311,8
543284,8
551957,8
543003,8
552236,8
555588,8
578128,8
553491,8
562521,8
552450,8
574513,8
539723,8
540461,8
556065,8
574233,8
568409,8
571706,8
540481,8
566867,8
570408,8
552196,8
557877,8
541984,8
569948,8
540416,8
558933,8
572764,8
540682,8
561455,8
552967,8
538656,8
554031,8
542242,8
543540,8
539418,8
547639,8
570648,8
560210,8
577842,8
553525,8
554008,8
561708,8
545070,8
551730,8
541966,8
554865,8
544582,8
561535,8
573900,8
558970,8
571260,8
563576,8
579784,8
546776,8
572101,8
549991,8
540630,8
552294,8
547034,8
573383,8
552033,8
566648,8
554718,8
540269,8
576627,8
541916,8
564852,8
568783,8
552299,8
573890,8
536673,8
546924,8
557015,8
558711,8
540115,8
563835,8
549595,8
552037,8
542430,8
551384,8
574066,8
550364,8
575689,8
538211,8
579285,8
567141,8
539328,8
577757,8
551294,8
542927,8
573394,8
553853,8
574685,8
579177,8
562902,8
574316,8
547023,8
554701,8
556492,8
553932,8
565211,8
566237,8
560859,8
558557,8
550242,8
548197,8
573910,8
569977,8
577492,8
548806,8
548196,8
561115,8
568954,8
553342,8
553410,8
575187,8
572519,8
564440,8
540782,8
548560,8
540649,8
550121,8
559352,8
578631,8
550628,8
544481,8
557304,8
538203,8
561909,8
570097,8
555496,8
563188,8
546540,8
539105,8
560975,8
579837,8
574535,8
575984,8
575217,8
536556,8
552279,8
575297,8
578804,8
557130,8
557310,8
571725,8
548326,8
563454,8
557307,8
540253,8
577347,8
569850,8
549719,8
553186,8
572924,8
574717,8
548335,8
576380,8
546030,8
572104,8
555472,8
564429,8
549736,8
558030,8
553168,8
566729,8
577405,8
557261,8
571506,8
565199,8
579014,8
551528,8
570227,8
549584,8
543446,8
579013,8
551149,8
569078,8
576633,8
542568,8
559605,8
536802,8
569334,8
578427,8
551662,8
539111,8
571636,8
570356,8
577784,8
557298,8
579067,8
575480,8
553164,8
542153,8
548734,8
560781,8
542124,8
556461,8
569780,8
577720,8
565685,8
539303,8
539047,8
565643,8
561039,8
538252,8
554640,8
572297,8
543618,8
570269,8
566921,8
544898,8
544654,8
554922,8
567698,8
545708,8
555945,8
563893,8
547245,8
538785,8
539008,8
540032,8
575135,8
545711,8
565937,8
541357,8
550539,8
575676,8
